Breed,Age,Color,Sex,Class
,Older than 7 years,FEMALE,YELLOW
LABRADOR RETR - MIX,Older than 1 year,FEMALE,BLACK
LABRADOR RETR - MIX,,FEMALE,WHITE
JACK RUSS TER - CHIHUAHUA SH,Infant - Younger than 6 months,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,BLACK
BELG MALINOIS - MIX,Older than 1 year,FEMALE,TAN
LABRADOR RETR - MIX,,FEMALE,BLACK
,Older than 1 year,FEMALE,BLK TABBY
MASTIFF - MIX,Youth - Younger than 1 year,MALE,BR BRINDLE
,,MALE,UNKNOWN
,Youth - Younger than 1 year,FEMALE,GRAY
SHETLD SHEEPDOG - CHOW CHOW,Older than 1 year,FEMALE,RED
,,MALE,BR BRINDLE
LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,BLACK
DOMESTIC LH - DOMESTIC LH,,UNKNOWN,GRAY TABBY
PUG - BEAGLE,Older than 1 year,FEMALE,TAN
,Older than 7 years,MALE,BLACK
BORDER TERRIER - YORKSHIRE TERR,Youth - Younger than 1 year,MALE,BROWN
POODLE STND - LABRADOR RETR,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
CHIHUAHUA SH - MIX,Older than 1 year,FEMALE,TAN
,Older than 7 years,FEMALE,BLACK
PIT BULL - MIX,,FEMALE,BLACK
,,MALE,TAN
LABRADOR RETR - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,BRN TIGER
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,TAN
ST BERNARD RGH - GOLDEN RETR,Older than 1 year,MALE,RED
,,MALE,BROWN
GOLDEN RETR - MIX,,MALE,GOLD
,,UNKNOWN,BLACK
SHIH TZU - MALTESE,Older than 1 year,MALE,CREAM
,Older than 1 year,FEMALE,BLACK
LABRADOR RETR - MIX,,MALE,BLACK
,,UNKNOWN,BRN TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
DACHSHUND - MIX,Youth - Younger than 1 year,FEMALE,BR BRINDLE
,,UNKNOWN,BLACK
,,FEMALE,BLUE
,Youth - Younger than 1 year,FEMALE,WHITE
,,FEMALE,CALICO
,Older than 1 year,FEMALE,BRN TABBY
SIBERIAN HUSKY - MIX,Older than 7 years,MALE,CREAM
WELSH CORGI CAR - BEAGLE,Infant - Younger than 6 months,MALE,BROWN
GREAT PYRENEES - GOLDEN RETR,Older than 1 year,FEMALE,WHITE
,,MALE,UNKNOWN
ALASKAN HUSKY - LABRADOR RETR,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,MALE,BUFF
GERM SHEPHERD - MIX,Older than 1 year,MALE,TAN
,,UNKNOWN,BLK TABBY
,Older than 1 year,FEMALE,CALICO
,Youth - Younger than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,CALICO
,Infant - Younger than 6 months,FEMALE,WHITE
,Youth - Younger than 1 year,FEMALE,BROWN
MIN PINSCHER - MIX,Older than 7 years,MALE,BLACK
YORKSHIRE TERR - MIX,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,BUFF
,,UNKNOWN,ORG TABBY
,,FEMALE,GRAY TABBY
,,MALE,ORG TABBY
,,MALE,GRAY
,Infant - Younger than 6 months,FEMALE,ORG TABBY
,Youth - Younger than 1 year,FEMALE,BL BRINDLE
,Older than 7 years,MALE,FAWN
,,FEMALE,TORTIE
,,FEMALE,TRICOLOR
,,FEMALE,TORTIE
,,FEMALE,WHITE
,Infant - Younger than 6 months,MALE,BLK TABBY
,,UNKNOWN,GRAY TIGER
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,,UNKNOWN,GRAY
,,FEMALE,BROWN
BEARDED COLLIE - MIX,Infant - Younger than 6 months,FEMALE,WHITE
,,UNKNOWN,BLACK
GERM SHEPHERD - LABRADOR RETR,,FEMALE,TAN
,Older than 1 year,MALE,RED
,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,Older than 1 year,FEMALE,BRN TABBY
CHIHUAHUA SH - MIX,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,TRICOLOR
,Infant - Younger than 6 months,FEMALE,GRAY TIGER
GERM SHEPHERD - MIX,Older than 7 years,FEMALE,TAN
,,FEMALE,GRAY
,,MALE,BRN TABBY
,Older than 1 year,FEMALE,BL BRINDLE
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,MALE,BROWN
,,FEMALE,GRAY
GERM SHEPHERD - MIX,,MALE,BLACK
,,FEMALE,BROWN
,,MALE,BLACK
,Infant - Younger than 6 months,MALE,CRM TABBY
,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,FEMALE,TORTIE
PUG - BEAGLE,Older than 1 year,MALE,BROWN
DOMESTIC SH - DOMESTIC SH,Infant - Younger than 6 months,MALE,BRN TIGER
,Infant - Younger than 6 months,MALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
BEAGLE - MIX,Older than 1 year,MALE,TRICOLOR
DOMESTIC SH - MIX,Older than 7 years,FEMALE,GRAY
,Infant - Younger than 6 months,FEMALE,BLK TABBY
,,UNKNOWN,ORANGE
,Infant - Younger than 6 months,MALE,ORG TABBY
PIT BULL - MIX,,MALE,TAN
,Older than 1 year,MALE,BROWN
,,FEMALE,WHITE
,,FEMALE,WHITE
ITAL GREYHOUND - MIX,,FEMALE,BLACK
GERM SHEPHERD - MIX,Youth - Younger than 1 year,FEMALE,TAN
CHIHUAHUA SH - MIX,Youth - Younger than 1 year,FEMALE,TRICOLOR
,Older than 1 year,FEMALE,GOLD
LABRADOR RETR - ROTTWEILER,,MALE,CHOCOLATE
PIT BULL - MIX,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
,,MALE,BLACK
,,FEMALE,GRAY TABBY
PIT BULL - MIX,,FEMALE,BLACK
GERM SHEPHERD - MIX,Youth - Younger than 1 year,MALE,BROWN
GREAT DANE - MIX,Older than 1 year,MALE,WHITE
,Older than 1 year,MALE,RED
,,MALE,UNKNOWN
,Older than 7 years,MALE,WHITE
ROTTWEILER - MIX,,FEMALE,BLACK
SCHNAUZER MIN - POODLE MIN,Older than 1 year,FEMALE,BLACK
,,UNKNOWN,GRAY TABBY
,,MALE,SILVER
,Infant - Younger than 6 months,MALE,LYNX PT
,Infant - Younger than 6 months,FEMALE,TORTIE
,Older than 1 year,FEMALE,BLACK
GERM SHEPHERD - MIX,Older than 1 year,FEMALE,TRICOLOR
GREAT DANE - MIX,,MALE,WHITE
WELSH SPR SPAN - BEAGLE,Youth - Younger than 1 year,FEMALE,WHITE
DOMESTIC SH - BENGAL,Infant - Younger than 6 months,FEMALE,BRN TABBY
,,FEMALE,BROWN
PUG - BEAGLE,Infant - Younger than 6 months,MALE,BLACK
LABRADOR RETR - MIX,Infant - Younger than 6 months,FEMALE,BR BRINDLE
,Youth - Younger than 1 year,FEMALE,BRN TABBY
RAT TERRIER - MIX,Older than 1 year,MALE,WHITE
,,FEMALE,BLACK
,,MALE,WHITE
AUST SHEPHERD - BORDER COLLIE,Youth - Younger than 1 year,MALE,WHITE
DALMATIAN - MIX,Older than 7 years,FEMALE,BLACK
,,UNKNOWN,BLACK
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,CALICO
,Infant - Younger than 6 months,FEMALE,WHITE
,,UNKNOWN,ORG TABBY
,Older than 7 years,MALE,TAN
,,FEMALE,TAN
,Older than 1 year,FEMALE,GRAY TABBY
,,MALE,BLUE
,,FEMALE,WHITE
,Older than 1 year,MALE,BLACK
,,UNKNOWN,BRN TABBY
,,MALE,GRAY
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,RED
,,MALE,GRAY TABBY
LABRADOR RETR - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BLK TABBY
,,UNKNOWN,BLACK
,,MALE,RED
,Older than 1 year,MALE,WHITE
,,MALE,BLACK
,,MALE,ORANGE
DACHSHUND - MIX,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,MALE,BRN TIGER
LABRADOR RETR - CHOW CHOW,,MALE,BLACK
,,FEMALE,BLK TABBY
,Youth - Younger than 1 year,FEMALE,TORTIE
,,MALE,BLACK
PUG - BEAGLE,Older than 7 years,FEMALE,BROWN
,Older than 1 year,MALE,BL BRINDLE
MIN PINSCHER - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,TAN
,Older than 1 year,FEMALE,WHITE
,Older than 1 year,FEMALE,BLUE MERLE
,,FEMALE,ORANGE
,Infant - Younger than 6 months,MALE,BRN TABBY
,,FEMALE,BRN TABBY
,,MALE,TRICOLOR
,,MALE,BLACK
,,FEMALE,GRAY TABBY
BOXER - MIX,,MALE,BROWN
CHIHUAHUA SH - JACK RUSS TER,,FEMALE,TAN
,Older than 7 years,FEMALE,CHOCOLATE
SHIH TZU - MIX,Older than 1 year,MALE,GRAY
,Infant - Younger than 6 months,MALE,GRAY
DOGUE DE BORDX - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,Youth - Younger than 1 year,FEMALE,TRICOLOR
ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,RED
PIT BULL - ENG FOXHOUND,Older than 1 year,MALE,FAWN
,Infant - Younger than 6 months,MALE,GRAY
PIT BULL - LABRADOR RETR,,MALE,BLACK
,,FEMALE,TORTIE
BENGAL - MIX,Infant - Younger than 6 months,MALE,GRAY TIGER
MAINE COON - DOMESTIC LH,Older than 1 year,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,BLACK
GERM SHEPHERD - MIX,,MALE,BLACK
LABRADOR RETR - MIX,Older than 7 years,FEMALE,BLACK
,,FEMALE,CALICO
,,UNKNOWN,BUFF
,Older than 1 year,MALE,BLACK
,,MALE,ORANGE
PIT BULL - BOXER,Older than 1 year,FEMALE,BR BRINDLE
,Older than 1 year,FEMALE,CALICO
SIAMESE - MIX,,MALE,FAWN
,,MALE,WHITE
,Older than 1 year,UNKNOWN,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,CALICO
,,MALE,BLACK
GREAT DANE - LABRADOR RETR,Infant - Younger than 6 months,MALE,CHOCOLATE
PUG - BASSET HOUND,Older than 1 year,MALE,TAN
BLACK/TAN HOUND - MIX,Youth - Younger than 1 year,FEMALE,BLACK
CHIHUAHUA SH - MIX,Older than 7 years,FEMALE,BLACK
,,MALE,CHOC PT
,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,GRAY TABBY
,,MALE,BLK TIGER
,Older than 7 years,FEMALE,BLACK
,Older than 1 year,MALE,BROWN
,,MALE,GRAY
,,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,BRN TABBY
,Infant - Younger than 6 months,MALE,BLK TIGER
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,MALE,BROWN
PIT BULL - MIX,,FEMALE,BROWN
,Older than 1 year,MALE,WHITE
,Older than 7 years,FEMALE,GRAY TABBY
,Youth - Younger than 1 year,MALE,BL BRINDLE
,Youth - Younger than 1 year,MALE,GRAY
,Infant - Younger than 6 months,MALE,ORG TABBY
GERM SHEPHERD - MIX,Older than 1 year,FEMALE,TRICOLOR
,Youth - Younger than 1 year,FEMALE,BLACK
SHIH TZU - MIX,Youth - Younger than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,CALICO
,,MALE,TAN
,Infant - Younger than 6 months,MALE,BRN TABBY
,Older than 1 year,MALE,TAN
,,UNKNOWN,BLK TABBY
AUST CATTLE DOG - CHOW CHOW,,MALE,TAN
,,UNKNOWN,GRAY TIGER
PIT BULL - MIX,,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BRN TABBY
GERM SHEPHERD - AKITA,Infant - Younger than 6 months,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BRN TABBY
,,UNKNOWN,BROWN
,,MALE,TAN
,Infant - Younger than 6 months,FEMALE,WHITE
LABRADOR RETR - POODLE STND,Older than 1 year,FEMALE,BLACK
,,UNKNOWN,BRN TABBY
PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,ORG TABBY
,,FEMALE,UNKNOWN
BEAGLE - MIX,Infant - Younger than 6 months,MALE,BROWN
SCHNAUZER MIN - MIX,Older than 1 year,MALE,WHITE
,Older than 7 years,FEMALE,CREAM
SHETLD SHEEPDOG - MIX,Infant - Younger than 6 months,FEMALE,TRICOLOR
,,MALE,WHITE
GERM SHEPHERD - MIX,,MALE,BLACK
,Older than 1 year,MALE,ORANGE
,Older than 1 year,FEMALE,BROWN
PIT BULL - LABRADOR RETR,,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
,Infant - Younger than 6 months,UNKNOWN,FAWN
,,FEMALE,BROWN
,Older than 7 years,FEMALE,CALICO
GERM SHEPHERD - LABRADOR RETR,Youth - Younger than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY TIGER
,,MALE,TRICOLOR
PIT BULL - MIX,,UNKNOWN,BR BRINDLE
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,WHITE
SHIH TZU - MIX,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,UNKNOWN,BLACK
,Infant - Younger than 6 months,FEMALE,TORTIE
,,MALE,ORG TABBY
,,FEMALE,BROWN
,,UNKNOWN,BLACK
,Older than 1 year,MALE,TRICOLOR
,,FEMALE,BLACK
BEAGLE - MIX,,MALE,BLACK
,,MALE,BLACK
,,MALE,CREAM
,,FEMALE,WHITE
,Older than 1 year,FEMALE,CALICO
,Older than 7 years,FEMALE,ORANGE
,Infant - Younger than 6 months,MALE,BUFF
,,UNKNOWN,BLACK
,,UNKNOWN,WHITE
,,MALE,BROWN
,,FEMALE,BLACK
,Older than 1 year,MALE,ORG TIGER
,,UNKNOWN,BRN TABBY
ROTTWEILER - BLUETICK HOUND,Infant - Younger than 6 months,MALE,TRICOLOR
,,MALE,BLUE
,,MALE,SEAL PT
,Older than 1 year,MALE,TRICOLOR
,Older than 1 year,MALE,GRAY
BORDER COLLIE - GOLDEN RETR,Older than 1 year,FEMALE,BUFF
,Infant - Younger than 6 months,FEMALE,TORTIE
,Infant - Younger than 6 months,MALE,BLK TABBY
,Older than 7 years,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BRN TIGER
AUST CATTLE DOG - JACK RUSS TER,Older than 1 year,FEMALE,TAN
,Older than 1 year,FEMALE,BROWN
,,UNKNOWN,BLACK
,,MALE,BROWN
,Infant - Younger than 6 months,MALE,BROWN
,,FEMALE,BRN TABBY
,,FEMALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,BL BRINDLE
GOLDEN RETR - CHOW CHOW,Infant - Younger than 6 months,MALE,TAN
,,UNKNOWN,BRN TABBY
GREAT PYRENEES - GOLDEN RETR,Infant - Younger than 6 months,MALE,TRICOLOR
JACK RUSS TER - MIX,Youth - Younger than 1 year,MALE,TRICOLOR
PIT BULL - MIX,,MALE,BL BRINDLE
,Older than 1 year,MALE,GRAY
,Older than 7 years,MALE,YELLOW
,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,Youth - Younger than 1 year,MALE,TRICOLOR
,Older than 1 year,FEMALE,CALICO
BOXER - VIZSLA,Youth - Younger than 1 year,FEMALE,BROWN
GOLDEN RETR - MIX,Infant - Younger than 6 months,MALE,GOLD
,Older than 1 year,MALE,GOLD
GREAT PYRENEES - ANATOL SHEPHERD,Infant - Younger than 6 months,MALE,WHITE
,Infant - Younger than 6 months,MALE,BLACK
,,MALE,UNKNOWN
,,FEMALE,BLACK
,,UNKNOWN,BRN TABBY
,Infant - Younger than 6 months,UNKNOWN,BRN TABBY
,Youth - Younger than 1 year,FEMALE,YELLOW
PIT BULL - MIX,Older than 7 years,MALE,BLACK
,,MALE,UNKNOWN
,Infant - Younger than 6 months,FEMALE,WHITE
,Older than 1 year,FEMALE,RED
ST BERNARD SMTH - MIX,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,BLK TABBY
,Older than 1 year,MALE,BROWN
,Older than 1 year,MALE,GOLD
,Infant - Younger than 6 months,MALE,GRAY
MAINE COON - MIX,,FEMALE,BRN TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,BLACK
,,UNKNOWN,BLACK
,,MALE,UNKNOWN
,Infant - Younger than 6 months,MALE,GRAY TABBY
,Older than 1 year,MALE,BR BRINDLE
,Infant - Younger than 6 months,UNKNOWN,ORANGE
,Infant - Younger than 6 months,MALE,GRAY TABBY
,Older than 1 year,FEMALE,BLACK
,,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY
BEAGLE - MIX,,FEMALE,BROWN
,Older than 1 year,FEMALE,WHITE
CHIHUAHUA SH - PUG,Older than 1 year,MALE,BROWN
,,MALE,BLACK
DOMESTIC SH - DOMESTIC SH,,UNKNOWN,WHITE
,,UNKNOWN,GRAY TIGER
LABRADOR RETR - MIX,,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,TORTIE
,Youth - Younger than 1 year,FEMALE,BRN TABBY
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,SEAL PT
,,MALE,BLACK
,Youth - Younger than 1 year,FEMALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,MALE,RED
,,FEMALE,WHITE
,Older than 1 year,FEMALE,BLACK
BOXER - MIX,Older than 1 year,FEMALE,TAN
,,FEMALE,WHITE
,,FEMALE,UNKNOWN
PIT BULL - MIX,,MALE,RED
,,UNKNOWN,SLVR TIGER
,Older than 1 year,FEMALE,APRICOT
,Older than 7 years,MALE,BROWN
CAIRN TERRIER - MIX,Older than 1 year,FEMALE,TAN
BORDER COLLIE - MIX,Older than 1 year,MALE,BROWN
,Infant - Younger than 6 months,FEMALE,GRAY
,Infant - Younger than 6 months,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
,,FEMALE,LYNX PT
LABRADOR RETR - GREAT DANE,Older than 7 years,MALE,BROWN
,,MALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,TRICOLOR
,Infant - Younger than 6 months,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,,UNKNOWN,BLACK
,Older than 1 year,MALE,BLACK
,,UNKNOWN,GRAY
,Older than 1 year,FEMALE,BR BRINDLE
BEAGLE - MIX,Older than 1 year,MALE,TRICOLOR
,,MALE,BLACK
BORDER COLLIE - MIX,Older than 7 years,MALE,BLACK
,,MALE,BR BRINDLE
LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,BLACK
,Youth - Younger than 1 year,FEMALE,FLAME PT
,Older than 1 year,MALE,WHITE
LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,BLACK
,,FEMALE,BROWN
,,FEMALE,BLACK
,,FEMALE,CALICO
,Youth - Younger than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,RED
,Youth - Younger than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,TRICOLOR
,Infant - Younger than 6 months,MALE,TAN
,Older than 1 year,FEMALE,TAN
,Older than 1 year,FEMALE,BRN MERLE
,,MALE,BLACK
,,FEMALE,TRICOLOR
ABYSSINIAN - BENGAL,,FEMALE,BROWN
,,UNKNOWN,BUFF
REDBONE HOUND - MIX,,MALE,RED
,Older than 1 year,FEMALE,BR BRINDLE
CHOW CHOW - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BROWN
,Older than 1 year,MALE,TAN
,,MALE,BRN TABBY
LABRADOR RETR - BORDER COLLIE,,MALE,YELLOW
DOMESTIC SH - DOMESTIC SH,Older than 1 year,MALE,ORG TABBY
,Infant - Younger than 6 months,MALE,BUFF
,Youth - Younger than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,SEAL PT
,,FEMALE,BLACK
,Older than 1 year,FEMALE,WHITE
,Older than 1 year,MALE,BLACK
,,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BLACK
,,FEMALE,CALICO
HIMALAYAN - MIX,Infant - Younger than 6 months,MALE,CHOC PT
,,FEMALE,BLACK
,Older than 1 year,MALE,ORG TABBY
LABRADOR RETR - MIX,Older than 1 year,FEMALE,BLACK
PUG - BEAGLE,,MALE,BROWN
,,FEMALE,UNKNOWN
,Older than 1 year,MALE,YELLOW
,,MALE,WHITE
,Older than 1 year,MALE,BLK TABBY
,,MALE,GRAY
,Infant - Younger than 6 months,FEMALE,TORTIE
,,UNKNOWN,BLACK
SIBERIAN HUSKY - BEAGLE,Older than 1 year,MALE,BROWN
,,MALE,WHITE
PIT BULL - MIX,,FEMALE,WHITE
PIT BULL - MIX,Older than 1 year,FEMALE,TAN
JACK RUSS TER - MIX,Older than 1 year,MALE,BROWN
,Infant - Younger than 6 months,FEMALE,ORG TABBY
,Older than 1 year,FEMALE,CALICO
,Infant - Younger than 6 months,MALE,GRAY TABBY
NORFOLK TERRIER - YORKSHIRE TERR,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,TRICOLOR
,Youth - Younger than 1 year,MALE,BLACK
,Older than 7 years,MALE,BR BRINDLE
,Older than 7 years,FEMALE,WHITE
BORDER COLLIE - MIX,Older than 1 year,MALE,TRICOLOR
,Older than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,BR BRINDLE
BASENJI - CHIHUAHUA SH,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
,Older than 7 years,FEMALE,BLACK
,,FEMALE,BR BRINDLE
CHOW CHOW - MIX,Older than 1 year,MALE,WHITE
,Youth - Younger than 1 year,MALE,BROWN
,Infant - Younger than 6 months,FEMALE,GRAY
,,MALE,GRAY
,Older than 1 year,MALE,BROWN
,Youth - Younger than 1 year,MALE,BLACK
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,GRAY
,Older than 1 year,FEMALE,TRICOLOR
,Older than 7 years,FEMALE,BLACK
LABRADOR RETR - BOXER,Infant - Younger than 6 months,FEMALE,BROWN
,,MALE,WHITE
POMERANIAN - CHIHUAHUA SH,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,GRAY
IRISH WOLFHOUND - MIX,Older than 7 years,MALE,BROWN
,Older than 1 year,MALE,TAN
,,FEMALE,BRN TABBY
,Older than 1 year,MALE,BROWN
,,MALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
,Older than 1 year,MALE,BLACK
COLLIE ROUGH - MIX,Older than 7 years,MALE,BROWN
GERM SHEPHERD - PIT BULL,Older than 1 year,MALE,BROWN
,Older than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,BRN TABBY
,,FEMALE,WHITE
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,MALE,ORG TABBY
PIT BULL - MIX,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
,,MALE,RED
BORDER COLLIE - WELSH CORGI CAR,Older than 1 year,FEMALE,BLACK
,Older than 1 year,FEMALE,CALICO
,Older than 1 year,MALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,WHITE
,Older than 1 year,MALE,GRAY
,Youth - Younger than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,TRICOLOR
,Youth - Younger than 1 year,FEMALE,WHITE
SIAMESE - SNOWSHOE,,MALE,LYNX PT
BENGAL - MIX,Infant - Younger than 6 months,MALE,BRN MERLE
TOY FOX TERRIER - MIX,,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,CALICO
,Older than 1 year,MALE,GRAY
,Infant - Younger than 6 months,MALE,BRN TABBY
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Infant - Younger than 6 months,MALE,ORANGE
POODLE MIN - MIX,,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,BLACK
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
PIT BULL - BOXER,,FEMALE,BROWN
,,FEMALE,BLACK
BEAGLE - MIX,Infant - Younger than 6 months,MALE,WHITE
,Older than 7 years,FEMALE,BLACK
,Older than 7 years,FEMALE,BLACK
CHOW CHOW - MIX,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,MALE,BRN TABBY
,,UNKNOWN,GRAY TABBY
,Infant - Younger than 6 months,MALE,WHITE
,Infant - Younger than 6 months,MALE,BRN TABBY
,Older than 1 year,MALE,GRAY
,Infant - Younger than 6 months,MALE,BLK TABBY
,Youth - Younger than 1 year,FEMALE,WHITE
,Older than 1 year,MALE,ORG TIGER
,Older than 1 year,UNKNOWN,BLACK
CHIHUAHUA SH - JACK RUSS TER,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TIGER
,,MALE,GRAY
DOBERMAN PINSCH - GERM SHEPHERD,Youth - Younger than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BLACK
,,FEMALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,ORG TIGER
,Youth - Younger than 1 year,FEMALE,GRAY
LHASA APSO - MIX,Older than 1 year,MALE,CREAM
DACHSHUND - PURE BRED,Older than 7 years,FEMALE,BLACK
,,FEMALE,YELLOW
AMERICAN STAFF - PIT BULL,Older than 7 years,FEMALE,WHITE
,Older than 1 year,FEMALE,BLACK
PIT BULL - GERM SHEPHERD,Older than 1 year,FEMALE,BLACK
,,MALE,BLACK
AM PIT BULL TER - AM PIT BULL TER,Older than 1 year,MALE,BL BRINDLE
,,UNKNOWN,ORG TABBY
DACHSHUND LH - MIX,Older than 7 years,FEMALE,BLACK
,Older than 7 years,FEMALE,TAN
,,UNKNOWN,BLACK
,Older than 1 year,MALE,TAN
,,FEMALE,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,TAN
JACK RUSS TER - MIX,Older than 1 year,MALE,WHITE
,,FEMALE,BLACK
,Older than 1 year,FEMALE,BRN TABBY
LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,BROWN
,Older than 1 year,FEMALE,CALICO
,Infant - Younger than 6 months,FEMALE,CALICO
,,FEMALE,BLACK
GERM SHEPHERD - MIX,Older than 1 year,MALE,TAN
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,FEMALE,ORG TABBY
,Youth - Younger than 1 year,MALE,ORG TABBY
,Infant - Younger than 6 months,MALE,GRAY
CHOW CHOW - MIX,Older than 1 year,MALE,TAN
MALTESE - MIX,Infant - Younger than 6 months,MALE,WHITE
,,MALE,BR BRINDLE
,Older than 1 year,MALE,BLACK
,,FEMALE,ORANGE
,Older than 1 year,FEMALE,GRAY TABBY
CHOW CHOW - MIX,Older than 1 year,MALE,BLACK
MANCHESTER TERR - BEAGLE,Older than 1 year,MALE,BLACK
,,UNKNOWN,BLACK
BEAGLE - MIX,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,BLK TABBY
,Infant - Younger than 6 months,UNKNOWN,GRAY
,,UNKNOWN,BLACK
,,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,YELLOW
ROTTWEILER - DACHSHUND,Older than 1 year,MALE,BLACK
,Older than 7 years,FEMALE,TRICOLOR
,,UNKNOWN,BUFF
,Older than 1 year,MALE,WHITE
